IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.210.250.120,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,44,8.04
47.236.168.17,8880,8880,FALSE,SIN,Asia Pacific,Singapore,28,8.03
8.219.156.148,443,443,TRUE,SIN,Asia Pacific,Singapore,256,8.03
8.219.84.102,2053,2053,TRUE,SIN,Asia Pacific,Singapore,126,8.03
8.219.122.96,2083,2083,TRUE,SIN,Asia Pacific,Singapore,88,8.02
47.236.166.131,2083,2083,TRUE,SIN,Asia Pacific,Singapore,106,8.02
47.236.87.246,2053,2053,TRUE,SIN,Asia Pacific,Singapore,54,8.02
8.219.3.53,2087,2087,TRUE,SIN,Asia Pacific,Singapore,19,8.01
8.219.11.158,8443,8443,TRUE,SIN,Asia Pacific,Singapore,194,8.01
8.218.188.129,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,40,8.01
8.219.77.222,2087,2087,TRUE,SIN,Asia Pacific,Singapore,44,8.01
8.218.119.115,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,65,8.01
47.236.125.62,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,77,8
8.219.201.174,2082,2082,FALSE,SIN,Asia Pacific,Singapore,13,8
8.222.222.64,2095,2095,FALSE,SIN,Asia Pacific,Singapore,6,8
8.219.12.152,80,80,FALSE,SIN,Asia Pacific,Singapore,8,8
8.219.104.242,2053,2053,TRUE,SIN,Asia Pacific,Singapore,185,8
8.218.8.142,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,56,8
8.218.188.129,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,78,7.99
8.219.209.14,8880,8880,FALSE,SIN,Asia Pacific,Singapore,23,7.99
8.219.163.195,2083,2083,TRUE,SIN,Asia Pacific,Singapore,76,7.98
8.222.138.164,2095,2095,FALSE,SIN,Asia Pacific,Singapore,26,7.98
8.219.124.227,80,80,FALSE,SIN,Asia Pacific,Singapore,8,7.98
8.219.77.222,8443,8443,TRUE,SIN,Asia Pacific,Singapore,104,7.98
8.218.119.115,443,443,TRUE,HKG,Asia Pacific,Hong Kong,56,7.98
47.236.202.91,2083,2083,TRUE,SIN,Asia Pacific,Singapore,78,7.97
8.219.140.229,2082,2082,FALSE,SIN,Asia Pacific,Singapore,16,7.97
8.219.6.157,2083,2083,TRUE,SIN,Asia Pacific,Singapore,149,7.97
8.217.159.210,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,55,7.97
8.219.247.203,2095,2095,FALSE,SIN,Asia Pacific,Singapore,15,7.97
8.222.221.109,2082,2082,FALSE,SIN,Asia Pacific,Singapore,3,7.95
47.74.5.99,2096,2096,TRUE,NRT,Asia Pacific,Tokyo,284,7.95
8.222.208.38,8080,8080,FALSE,SIN,Asia Pacific,Singapore,44,7.95
8.219.229.190,2082,2082,FALSE,SIN,Asia Pacific,Singapore,33,7.94
8.217.145.40,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,38,7.94
47.76.49.246,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,143,7.94
8.222.215.228,2052,2052,FALSE,SIN,Asia Pacific,Singapore,3,7.93
47.243.161.235,443,443,TRUE,HKG,Asia Pacific,Hong Kong,67,7.93
8.217.250.222,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,83,7.92
8.219.161.129,2087,2087,TRUE,SIN,Asia Pacific,Singapore,149,7.92
8.222.244.123,2086,2086,FALSE,SIN,Asia Pacific,Singapore,17,7.92
47.236.165.25,8880,8880,FALSE,SIN,Asia Pacific,Singapore,26,7.92
47.245.108.213,80,80,FALSE,SIN,Asia Pacific,Singapore,17,7.91
8.219.196.24,2095,2095,FALSE,SIN,Asia Pacific,Singapore,13,7.91
8.219.42.72,80,80,FALSE,SIN,Asia Pacific,Singapore,45,7.91
8.222.226.15,2083,2083,TRUE,SIN,Asia Pacific,Singapore,50,7.91
8.210.39.96,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,48,7.9
8.219.50.180,8880,8880,FALSE,SIN,Asia Pacific,Singapore,8,7.9
8.222.215.228,2086,2086,FALSE,SIN,Asia Pacific,Singapore,20,7.9
8.219.104.242,443,443,TRUE,SIN,Asia Pacific,Singapore,118,7.9
47.236.150.13,8880,8880,FALSE,SIN,Asia Pacific,Singapore,14,7.9
47.236.130.95,2095,2095,FALSE,SIN,Asia Pacific,Singapore,17,7.9
8.219.152.195,2087,2087,TRUE,SIN,Asia Pacific,Singapore,165,7.9
8.218.122.55,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,74,7.89
8.222.214.13,8880,8880,FALSE,SIN,Asia Pacific,Singapore,33,7.89
8.219.0.162,443,443,TRUE,SIN,Asia Pacific,Singapore,19,7.89
8.222.249.190,2083,2083,TRUE,SIN,Asia Pacific,Singapore,52,7.89
8.217.207.60,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,39,7.88
8.218.181.189,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,319,7.88
8.222.146.222,2087,2087,TRUE,SIN,Asia Pacific,Singapore,110,7.88
8.219.3.53,8080,8080,FALSE,SIN,Asia Pacific,Singapore,13,7.88
8.218.22.210,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,45,7.87
8.219.147.58,8080,8080,FALSE,SIN,Asia Pacific,Singapore,9,7.87
8.219.159.232,8443,8443,TRUE,SIN,Asia Pacific,Singapore,35,7.86
8.210.9.129,443,443,TRUE,HKG,Asia Pacific,Hong Kong,72,7.86
8.218.110.180,80,80,FALSE,HKG,Asia Pacific,Hong Kong,42,7.85
8.218.142.253,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,45,7.85
8.210.151.69,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,44,7.84
8.219.42.72,2095,2095,FALSE,SIN,Asia Pacific,Singapore,7,7.84
8.219.122.55,8443,8443,TRUE,SIN,Asia Pacific,Singapore,140,7.84
8.218.18.235,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,76,7.84
8.219.13.143,8880,8880,FALSE,SIN,Asia Pacific,Singapore,22,7.83
47.243.107.148,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,147,7.83
8.218.105.223,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,43,7.83
47.236.93.176,2082,2082,FALSE,SIN,Asia Pacific,Singapore,13,7.83
47.236.169.141,2086,2086,FALSE,SIN,Asia Pacific,Singapore,35,7.83
8.222.209.223,8443,8443,TRUE,SIN,Asia Pacific,Singapore,70,7.82
8.222.167.147,2053,2053,TRUE,SIN,Asia Pacific,Singapore,68,7.82
8.222.254.91,2053,2053,TRUE,SIN,Asia Pacific,Singapore,45,7.81
8.217.248.220,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,37,7.8
47.242.155.183,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,49,7.8
8.217.239.116,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,67,7.8
8.219.213.112,80,80,FALSE,SIN,Asia Pacific,Singapore,27,7.8
8.222.183.242,2087,2087,TRUE,SIN,Asia Pacific,Singapore,68,7.79
47.236.146.249,2082,2082,FALSE,SIN,Asia Pacific,Singapore,11,7.79
47.245.93.74,443,443,TRUE,SIN,Asia Pacific,Singapore,76,7.78
8.222.254.91,8443,8443,TRUE,SIN,Asia Pacific,Singapore,58,7.78
8.219.60.68,8443,8443,TRUE,SIN,Asia Pacific,Singapore,44,7.78
47.242.79.71,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,117,7.78
8.219.5.10,2086,2086,FALSE,SIN,Asia Pacific,Singapore,13,7.77
47.236.158.158,8443,8443,TRUE,SIN,Asia Pacific,Singapore,88,7.77
47.245.108.213,2082,2082,FALSE,SIN,Asia Pacific,Singapore,13,7.77
8.218.110.180,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,77,7.77
8.219.4.122,8080,8080,FALSE,SIN,Asia Pacific,Singapore,6,7.76
8.210.151.69,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,63,7.76
47.91.16.214,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,85,7.76
8.219.126.3,2086,2086,FALSE,SIN,Asia Pacific,Singapore,16,7.76
8.219.50.180,8080,8080,FALSE,SIN,Asia Pacific,Singapore,22,7.76
47.236.130.95,2087,2087,TRUE,SIN,Asia Pacific,Singapore,55,7.76
8.219.137.50,8443,8443,TRUE,SIN,Asia Pacific,Singapore,114,7.75
47.236.174.206,2095,2095,FALSE,SIN,Asia Pacific,Singapore,35,7.75
8.219.11.158,8080,8080,FALSE,SIN,Asia Pacific,Singapore,6,7.74
8.222.138.164,443,443,TRUE,SIN,Asia Pacific,Singapore,69,7.74
8.219.78.1,8443,8443,TRUE,SIN,Asia Pacific,Singapore,171,7.74
8.210.66.190,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,39,7.73
8.218.188.129,80,80,FALSE,HKG,Asia Pacific,Hong Kong,40,7.73
8.217.91.121,80,80,FALSE,HKG,Asia Pacific,Hong Kong,43,7.73
8.219.77.222,2087,2087,TRUE,SIN,Asia Pacific,Singapore,169,7.73
8.218.188.129,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,83,7.73
8.219.196.24,2053,2053,TRUE,SIN,Asia Pacific,Singapore,78,7.73
47.236.130.95,8443,8443,TRUE,SIN,Asia Pacific,Singapore,65,7.72
8.219.157.97,2096,2096,TRUE,SIN,Asia Pacific,Singapore,119,7.71
8.219.167.65,2053,2053,TRUE,SIN,Asia Pacific,Singapore,47,7.7
8.210.3.24,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,109,7.7
8.218.136.25,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,37,7.69
8.219.5.10,2086,2086,FALSE,SIN,Asia Pacific,Singapore,2,7.69
8.222.137.192,2096,2096,TRUE,SIN,Asia Pacific,Singapore,109,7.68
47.236.150.13,2086,2086,FALSE,SIN,Asia Pacific,Singapore,16,7.67
8.218.127.249,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,62,7.67
8.217.164.10,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,83,7.67
47.236.145.85,2095,2095,FALSE,SIN,Asia Pacific,Singapore,5,7.67
8.219.220.88,2096,2096,TRUE,SIN,Asia Pacific,Singapore,111,7.66
8.210.55.134,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,108,7.66
8.219.103.57,443,443,TRUE,SIN,Asia Pacific,Singapore,45,7.66
47.242.202.230,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,54,7.66
8.219.73.188,8080,8080,FALSE,SIN,Asia Pacific,Singapore,13,7.66
47.236.97.90,2083,2083,TRUE,SIN,Asia Pacific,Singapore,49,7.65
8.218.142.253,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,63,7.65
8.222.209.223,80,80,FALSE,SIN,Asia Pacific,Singapore,2,7.64
8.219.51.211,80,80,FALSE,SIN,Asia Pacific,Singapore,24,7.64
47.236.164.215,8080,8080,FALSE,SIN,Asia Pacific,Singapore,29,7.63
8.222.160.176,2053,2053,TRUE,SIN,Asia Pacific,Singapore,44,7.63
8.219.151.193,2087,2087,TRUE,SIN,Asia Pacific,Singapore,172,7.63
8.222.183.242,80,80,FALSE,SIN,Asia Pacific,Singapore,21,7.63
47.242.174.27,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,77,7.63
8.219.147.58,80,80,FALSE,SIN,Asia Pacific,Singapore,10,7.63
8.222.183.242,2083,2083,TRUE,SIN,Asia Pacific,Singapore,67,7.62
47.236.10.100,2096,2096,TRUE,SIN,Asia Pacific,Singapore,45,7.62
8.217.159.210,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,53,7.62
8.219.228.186,80,80,FALSE,SIN,Asia Pacific,Singapore,30,7.62
8.218.143.10,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,70,7.62
47.236.121.7,80,80,FALSE,SIN,Asia Pacific,Singapore,12,7.62
8.219.159.232,2082,2082,FALSE,SIN,Asia Pacific,Singapore,17,7.62
8.217.49.34,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,110,7.62
47.236.145.85,8080,8080,FALSE,SIN,Asia Pacific,Singapore,13,7.62
8.219.11.158,2087,2087,TRUE,SIN,Asia Pacific,Singapore,187,7.61
8.218.48.92,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,53,7.61
8.218.126.53,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,46,7.61
47.76.77.103,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,124,7.61
8.222.237.131,8880,8880,FALSE,SIN,Asia Pacific,Singapore,4,7.61
8.222.214.231,8080,8080,FALSE,SIN,Asia Pacific,Singapore,5,7.6
8.218.48.92,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,53,7.6
8.210.192.93,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,61,7.59
47.236.169.164,2086,2086,FALSE,SIN,Asia Pacific,Singapore,45,7.58
8.219.103.57,2082,2082,FALSE,SIN,Asia Pacific,Singapore,238,7.58
8.219.174.213,2087,2087,TRUE,SIN,Asia Pacific,Singapore,63,7.57
47.236.121.23,8080,8080,FALSE,SIN,Asia Pacific,Singapore,21,7.57
8.218.143.10,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,41,7.56
8.219.156.148,2083,2083,TRUE,SIN,Asia Pacific,Singapore,87,7.55
8.219.84.214,2053,2053,TRUE,SIN,Asia Pacific,Singapore,108,7.55
47.236.116.182,8080,8080,FALSE,SIN,Asia Pacific,Singapore,13,7.55
8.218.105.223,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,47,7.55
47.236.172.95,8080,8080,FALSE,SIN,Asia Pacific,Singapore,30,7.55
8.222.237.131,80,80,FALSE,SIN,Asia Pacific,Singapore,4,7.55
8.210.39.96,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,37,7.54
8.222.128.131,2053,2053,TRUE,SIN,Asia Pacific,Singapore,83,7.54
8.222.164.209,2087,2087,TRUE,SIN,Asia Pacific,Singapore,68,7.54
47.242.59.216,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,40,7.54
8.219.251.81,2095,2095,FALSE,SIN,Asia Pacific,Singapore,15,7.54
8.219.84.214,2095,2095,FALSE,SIN,Asia Pacific,Singapore,32,7.54
8.222.253.235,2053,2053,TRUE,SIN,Asia Pacific,Singapore,94,7.54
8.219.11.158,2052,2052,FALSE,SIN,Asia Pacific,Singapore,20,7.53
8.219.222.8,2096,2096,TRUE,SIN,Asia Pacific,Singapore,57,7.53
47.236.117.48,443,443,TRUE,SIN,Asia Pacific,Singapore,63,7.53
8.219.73.188,2052,2052,FALSE,SIN,Asia Pacific,Singapore,22,7.53
47.236.172.95,8880,8880,FALSE,SIN,Asia Pacific,Singapore,40,7.52
8.218.11.90,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,43,7.52
8.217.164.10,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,59,7.52
8.222.187.4,8080,8080,FALSE,SIN,Asia Pacific,Singapore,3,7.52
8.219.99.8,2087,2087,TRUE,SIN,Asia Pacific,Singapore,112,7.52
8.218.85.128,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,68,7.52
8.219.110.88,80,80,FALSE,SIN,Asia Pacific,Singapore,56,7.51
8.219.126.240,2086,2086,FALSE,SIN,Asia Pacific,Singapore,19,7.51
8.219.84.214,80,80,FALSE,SIN,Asia Pacific,Singapore,8,7.5
8.222.140.87,8080,8080,FALSE,SIN,Asia Pacific,Singapore,20,7.5
8.218.126.53,80,80,FALSE,HKG,Asia Pacific,Hong Kong,54,7.49
8.222.221.90,8443,8443,TRUE,SIN,Asia Pacific,Singapore,48,7.49
8.219.66.156,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,84,7.49
8.219.201.245,8880,8880,FALSE,SIN,Asia Pacific,Singapore,7,7.49
8.222.140.87,8443,8443,TRUE,SIN,Asia Pacific,Singapore,36,7.49
8.219.163.195,2096,2096,TRUE,SIN,Asia Pacific,Singapore,121,7.49
47.236.171.205,2087,2087,TRUE,SIN,Asia Pacific,Singapore,66,7.48
8.219.122.96,8443,8443,TRUE,SIN,Asia Pacific,Singapore,185,7.48
47.245.118.70,2087,2087,TRUE,SIN,Asia Pacific,Singapore,71,7.48
8.219.245.187,2096,2096,TRUE,SIN,Asia Pacific,Singapore,148,7.48
8.210.65.1,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,75,7.48
47.236.121.23,2082,2082,FALSE,SIN,Asia Pacific,Singapore,34,7.47
8.219.206.53,80,80,FALSE,SIN,Asia Pacific,Singapore,124,7.47
47.245.126.151,8880,8880,FALSE,SIN,Asia Pacific,Singapore,35,7.47
8.219.197.111,8443,8443,TRUE,SIN,Asia Pacific,Singapore,95,7.47
47.74.43.95,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,147,7.47
8.219.103.126,8880,8880,FALSE,SIN,Asia Pacific,Singapore,16,7.46
8.219.156.148,8880,8880,FALSE,SIN,Asia Pacific,Singapore,7,7.46
8.217.207.60,80,80,FALSE,HKG,Asia Pacific,Hong Kong,45,7.46
8.219.199.220,8443,8443,TRUE,SIN,Asia Pacific,Singapore,70,7.45
8.219.235.164,2053,2053,TRUE,SIN,Asia Pacific,Singapore,155,7.44
8.219.174.142,8443,8443,TRUE,SIN,Asia Pacific,Singapore,61,7.44
8.219.111.175,2083,2083,TRUE,SIN,Asia Pacific,Singapore,150,7.44
8.217.149.28,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,77,7.44
8.210.107.246,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,67,7.43
8.222.184.198,2052,2052,FALSE,SIN,Asia Pacific,Singapore,37,7.42
47.245.114.163,80,80,FALSE,SIN,Asia Pacific,Singapore,39,7.42
47.236.130.95,8080,8080,FALSE,SIN,Asia Pacific,Singapore,17,7.42
8.218.243.95,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,45,7.42
8.219.193.202,2082,2082,FALSE,SIN,Asia Pacific,Singapore,17,7.42
8.218.119.115,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,74,7.42
47.245.107.174,80,80,FALSE,SIN,Asia Pacific,Singapore,25,7.41
8.219.193.202,2053,2053,TRUE,SIN,Asia Pacific,Singapore,75,7.41
8.219.157.97,2083,2083,TRUE,SIN,Asia Pacific,Singapore,82,7.41
8.219.156.148,2052,2052,FALSE,SIN,Asia Pacific,Singapore,4,7.41
8.218.122.55,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,94,7.41
47.236.116.182,8880,8880,FALSE,SIN,Asia Pacific,Singapore,14,7.41
8.222.212.219,8080,8080,FALSE,SIN,Asia Pacific,Singapore,14,7.4
8.218.85.128,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,55,7.4
8.222.150.197,80,80,FALSE,SIN,Asia Pacific,Singapore,20,7.4
47.236.83.239,8443,8443,TRUE,SIN,Asia Pacific,Singapore,54,7.4
47.236.83.239,2096,2096,TRUE,SIN,Asia Pacific,Singapore,83,7.39
47.236.144.208,8880,8880,FALSE,SIN,Asia Pacific,Singapore,20,7.39
8.218.65.237,80,80,FALSE,HKG,Asia Pacific,Hong Kong,46,7.39
8.218.136.25,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,71,7.39
8.219.13.143,2083,2083,TRUE,SIN,Asia Pacific,Singapore,114,7.38
47.236.180.51,2053,2053,TRUE,SIN,Asia Pacific,Singapore,103,7.37
8.210.9.129,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,79,7.37
47.236.145.85,2082,2082,FALSE,SIN,Asia Pacific,Singapore,7,7.37
8.219.107.135,8080,8080,FALSE,SIN,Asia Pacific,Singapore,23,7.37
8.222.236.229,8443,8443,TRUE,SIN,Asia Pacific,Singapore,17,7.36
8.222.160.176,2095,2095,FALSE,SIN,Asia Pacific,Singapore,27,7.36
8.217.193.25,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,64,7.36
8.219.250.239,2053,2053,TRUE,SIN,Asia Pacific,Singapore,115,7.36
47.236.130.95,80,80,FALSE,SIN,Asia Pacific,Singapore,21,7.36
8.219.198.34,2052,2052,FALSE,SIN,Asia Pacific,Singapore,18,7.36
47.236.97.90,2096,2096,TRUE,SIN,Asia Pacific,Singapore,45,7.36
47.236.145.85,2052,2052,FALSE,SIN,Asia Pacific,Singapore,13,7.35
47.236.121.23,2086,2086,FALSE,SIN,Asia Pacific,Singapore,15,7.35
8.219.245.187,2083,2083,TRUE,SIN,Asia Pacific,Singapore,238,7.35
8.219.170.232,8080,8080,FALSE,SIN,Asia Pacific,Singapore,16,7.35
8.219.99.8,80,80,FALSE,SIN,Asia Pacific,Singapore,12,7.34
8.210.245.224,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,38,7.34
47.91.31.231,2083,2083,TRUE,NRT,Asia Pacific,Tokyo,69,7.34
8.218.243.95,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,39,7.34
8.222.183.242,2052,2052,FALSE,SIN,Asia Pacific,Singapore,14,7.34
47.245.93.74,8443,8443,TRUE,SIN,Asia Pacific,Singapore,53,7.33
8.222.249.98,2096,2096,TRUE,SIN,Asia Pacific,Singapore,62,7.33
8.222.152.165,443,443,TRUE,SIN,Asia Pacific,Singapore,76,7.32
47.236.10.100,2083,2083,TRUE,SIN,Asia Pacific,Singapore,98,7.32
47.236.150.13,8443,8443,TRUE,SIN,Asia Pacific,Singapore,55,7.32
47.236.121.23,8880,8880,FALSE,SIN,Asia Pacific,Singapore,19,7.31
8.218.207.169,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,111,7.31
8.219.107.135,2086,2086,FALSE,SIN,Asia Pacific,Singapore,16,7.31
8.219.196.117,2083,2083,TRUE,SIN,Asia Pacific,Singapore,131,7.31
8.218.174.118,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,94,7.31
8.219.104.242,2053,2053,TRUE,SIN,Asia Pacific,Singapore,41,7.31
8.222.138.164,2053,2053,TRUE,SIN,Asia Pacific,Singapore,93,7.31
8.219.240.160,2053,2053,TRUE,SIN,Asia Pacific,Singapore,68,7.31
8.217.164.10,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,49,7.31
8.219.201.245,443,443,TRUE,SIN,Asia Pacific,Singapore,114,7.3
8.219.175.127,2086,2086,FALSE,SIN,Asia Pacific,Singapore,9,7.3
8.219.11.158,80,80,FALSE,SIN,Asia Pacific,Singapore,3,7.29
8.217.147.230,80,80,FALSE,HKG,Asia Pacific,Hong Kong,38,7.29
8.218.52.115,80,80,FALSE,HKG,Asia Pacific,Hong Kong,54,7.28
47.236.167.231,8880,8880,FALSE,SIN,Asia Pacific,Singapore,34,7.28
47.236.144.48,8443,8443,TRUE,SIN,Asia Pacific,Singapore,89,7.27
47.236.130.95,2086,2086,FALSE,SIN,Asia Pacific,Singapore,15,7.27
8.218.65.237,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,68,7.27
47.236.83.239,2083,2083,TRUE,SIN,Asia Pacific,Singapore,65,7.27
47.245.93.74,2086,2086,FALSE,SIN,Asia Pacific,Singapore,23,7.27
47.242.174.27,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,79,7.27
8.222.140.87,80,80,FALSE,SIN,Asia Pacific,Singapore,15,7.27
47.236.117.48,2052,2052,FALSE,SIN,Asia Pacific,Singapore,18,7.27
8.210.55.134,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,68,7.27
8.222.249.98,8880,8880,FALSE,SIN,Asia Pacific,Singapore,18,7.26
8.222.164.209,2095,2095,FALSE,SIN,Asia Pacific,Singapore,31,7.26
8.217.251.62,80,80,FALSE,HKG,Asia Pacific,Hong Kong,44,7.26
8.210.250.120,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,72,7.26
47.74.54.247,80,80,FALSE,NRT,Asia Pacific,Tokyo,85,7.26
8.210.245.224,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,35,7.26
47.236.168.17,2052,2052,FALSE,SIN,Asia Pacific,Singapore,26,7.25
8.219.228.157,2087,2087,TRUE,SIN,Asia Pacific,Singapore,54,7.25
8.219.104.37,2087,2087,TRUE,SIN,Asia Pacific,Singapore,59,7.24
8.219.142.229,2052,2052,FALSE,SIN,Asia Pacific,Singapore,38,7.24
8.222.146.222,80,80,FALSE,SIN,Asia Pacific,Singapore,26,7.24
8.219.100.155,2087,2087,TRUE,SIN,Asia Pacific,Singapore,69,7.24
8.219.50.180,443,443,TRUE,SIN,Asia Pacific,Singapore,45,7.23
8.222.180.86,2095,2095,FALSE,SIN,Asia Pacific,Singapore,18,7.23
8.217.145.40,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,92,7.23
8.222.254.91,2087,2087,TRUE,SIN,Asia Pacific,Singapore,46,7.22
8.219.163.195,2096,2096,TRUE,SIN,Asia Pacific,Singapore,43,7.22
47.74.7.51,8443,8443,TRUE,NRT,Asia Pacific,Tokyo,105,7.22
8.222.221.86,2083,2083,TRUE,SIN,Asia Pacific,Singapore,30,7.22
8.218.85.128,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,96,7.22
47.242.59.216,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,79,7.22
8.219.103.65,8880,8880,FALSE,SIN,Asia Pacific,Singapore,6,7.22
8.222.221.109,8080,8080,FALSE,SIN,Asia Pacific,Singapore,12,7.22
47.236.172.95,80,80,FALSE,SIN,Asia Pacific,Singapore,72,7.21
8.219.11.158,2082,2082,FALSE,SIN,Asia Pacific,Singapore,19,7.21
47.236.172.95,2095,2095,FALSE,SIN,Asia Pacific,Singapore,8,7.2
8.209.244.172,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,83,7.2
8.219.167.65,443,443,TRUE,SIN,Asia Pacific,Singapore,161,7.2
47.242.234.127,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,96,7.2
8.217.149.28,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,46,7.2
8.219.72.50,2087,2087,TRUE,SIN,Asia Pacific,Singapore,62,7.2
8.219.156.148,2053,2053,TRUE,SIN,Asia Pacific,Singapore,104,7.2
8.219.140.63,8080,8080,FALSE,SIN,Asia Pacific,Singapore,13,7.19
8.222.202.163,2082,2082,FALSE,SIN,Asia Pacific,Singapore,15,7.19
8.218.110.180,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,46,7.19
8.219.196.24,8080,8080,FALSE,SIN,Asia Pacific,Singapore,46,7.19
8.219.40.37,2095,2095,FALSE,SIN,Asia Pacific,Singapore,5,7.19
8.222.221.109,8443,8443,TRUE,SIN,Asia Pacific,Singapore,58,7.18
8.210.151.69,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,38,7.18
8.219.6.157,443,443,TRUE,SIN,Asia Pacific,Singapore,17,7.18
8.222.211.16,2096,2096,TRUE,SIN,Asia Pacific,Singapore,91,7.18
8.219.179.34,2086,2086,FALSE,SIN,Asia Pacific,Singapore,5,7.18
47.242.79.71,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,81,7.18
8.219.159.232,2053,2053,TRUE,SIN,Asia Pacific,Singapore,96,7.18
8.210.174.156,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,75,7.17
8.219.114.201,2053,2053,TRUE,SIN,Asia Pacific,Singapore,176,7.17
47.76.77.103,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,100,7.17
8.219.215.214,2083,2083,TRUE,SIN,Asia Pacific,Singapore,130,7.16
8.218.143.10,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,69,7.16
47.236.254.120,2082,2082,FALSE,SIN,Asia Pacific,Singapore,29,7.16
